song_x,performer,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri_x,track_href,analysis_url,duration_ms,time_signature,uri_y,hitTF_x,hitTF_x,chart_position_x,previous_position_x,weeks_on_chart_x,peak_x,chart_position_y,previous_position_y,weeks_on_chart_y,peak_y,chart_position,previous_position,weeks_on_chart,peak
86058,Free Spirit,Khalid,0.627,0.446,2.0,-9.477,0.0,0.0332,0.308,0.00077,0.111,0.11,139.994,audio_features,2kAIpGWnlFLQh48iut6Zzq,spotify:track:2kAIpGWnlFLQh48iut6Zzq,https://api.spotify.com/v1/tracks/2kAIpGWnlFLQh48iut6Zzq,https://api.spotify.com/v1/audio-analysis/2kAIpGWnlFLQh48iut6Zzq,182080.0,4.0,spotify:track:2kAIpGWnlFLQh48iut6Zzq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86059,Liar,Camila Cabello,0.74,0.498,11.0,-6.684,0.0,0.0456,0.0169,0.00282,0.319,0.652,98.016,audio_features,7LzouaWGFCy4tkXDOOnEyM,spotify:track:7LzouaWGFCy4tkXDOOnEyM,https://api.spotify.com/v1/tracks/7LzouaWGFCy4tkXDOOnEyM,https://api.spotify.com/v1/audio-analysis/7LzouaWGFCy4tkXDOOnEyM,207039.0,4.0,spotify:track:7LzouaWGFCy4tkXDOOnEyM,1.0,1.0,56.0,0.0,1.0,56.0,56.0,0.0,1.0,56.0,56.0,0.0,1.0,56.0
87390,Bad Liar,Imagine Dragons,0.383,0.637,3.0,-6.993,1.0,0.0703,0.0722,0.0,0.368,0.0827,177.913,audio_features,2RSHsoi04658QL5xgQVov3,spotify:track:2RSHsoi04658QL5xgQVov3,https://api.spotify.com/v1/tracks/2RSHsoi04658QL5xgQVov3,https://api.spotify.com/v1/audio-analysis/2RSHsoi04658QL5xgQVov3,260773.0,4.0,spotify:track:2RSHsoi04658QL5xgQVov3,1.0,1.0,79.0,0.0,1.0,79.0,79.0,0.0,1.0,79.0,79.0,0.0,1.0,79.0
88119,Liar,Lil Peep,0.638,0.522,2.0,-8.652,1.0,0.0516,0.166,0.0,0.0842,0.263,78.039,audio_features,0lLaHrwW4am60pB79U0P8I,spotify:track:0lLaHrwW4am60pB79U0P8I,https://api.spotify.com/v1/tracks/0lLaHrwW4am60pB79U0P8I,https://api.spotify.com/v1/audio-analysis/0lLaHrwW4am60pB79U0P8I,172480.0,4.0,spotify:track:0lLaHrwW4am60pB79U0P8I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88120,Bad Liar,Selena Gomez,0.965,0.414,1.0,-6.408,1.0,0.0713,0.189,0.0,0.0767,0.728,121.032,audio_features,2fZQIJew3nkNe99s2PKzul,spotify:track:2fZQIJew3nkNe99s2PKzul,https://api.spotify.com/v1/tracks/2fZQIJew3nkNe99s2PKzul,https://api.spotify.com/v1/audio-analysis/2fZQIJew3nkNe99s2PKzul,214648.0,4.0,spotify:track:2fZQIJew3nkNe99s2PKzul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88121,Liar,BigKlit,0.883,0.492,7.0,-12.118,1.0,0.354,0.339,0.0,0.166,0.59,94.959,audio_features,53yWQ1FObrwPlVYCZdR6es,spotify:track:53yWQ1FObrwPlVYCZdR6es,https://api.spotify.com/v1/tracks/53yWQ1FObrwPlVYCZdR6es,https://api.spotify.com/v1/audio-analysis/53yWQ1FObrwPlVYCZdR6es,146526.0,4.0,spotify:track:53yWQ1FObrwPlVYCZdR6es,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88122,Heart On Ice,Rod Wave,0.733,0.389,10.0,-8.468,0.0,0.0738,0.0513,0.0,0.141,0.244,157.878,audio_features,6fWa5CRgy0z30OeGZyMBvD,spotify:track:6fWa5CRgy0z30OeGZyMBvD,https://api.spotify.com/v1/tracks/6fWa5CRgy0z30OeGZyMBvD,https://api.spotify.com/v1/audio-analysis/6fWa5CRgy0z30OeGZyMBvD,159670.0,3.0,spotify:track:6fWa5CRgy0z30OeGZyMBvD,1.0,1.0,56.0,0.0,1.0,56.0,56.0,0.0,1.0,56.0,56.0,0.0,1.0,56.0
107805,Heart On Ice - Remix,Rod Wave,0.762,0.372,10.0,-11.26,0.0,0.174,0.165,0.0,0.139,0.315,79.037,audio_features,1K2xWMZP8mgMXAR5SpcLQu,spotify:track:1K2xWMZP8mgMXAR5SpcLQu,https://api.spotify.com/v1/tracks/1K2xWMZP8mgMXAR5SpcLQu,https://api.spotify.com/v1/audio-analysis/1K2xWMZP8mgMXAR5SpcLQu,195190.0,1.0,spotify:track:6fWa5CRgy0z30OeGZyMBvD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107806,Shock Da World,Rod Wave,0.693,0.53,1.0,-10.27,1.0,0.14,0.0213,2.18e-06,0.109,0.535,81.963,audio_features,1Thr5Yh8gHXeCSOpi2icWv,spotify:track:1Thr5Yh8gHXeCSOpi2icWv,https://api.spotify.com/v1/tracks/1Thr5Yh8gHXeCSOpi2icWv,https://api.spotify.com/v1/audio-analysis/1Thr5Yh8gHXeCSOpi2icWv,204171.0,4.0,spotify:track:6fWa5CRgy0z30OeGZyMBvD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107807,Heart On Ice (Remix) [feat. Lil Durk],Rod Wave,0.7,0.414,10.0,-9.111,0.0,0.222,0.226,0.0,0.177,0.273,157.541,audio_features,736U3EyAfksythRdL8FWFc,spotify:track:736U3EyAfksythRdL8FWFc,https://api.spotify.com/v1/tracks/736U3EyAfksythRdL8FWFc,https://api.spotify.com/v1/audio-analysis/736U3EyAfksythRdL8FWFc,195419.0,3.0,spotify:track:6fWa5CRgy0z30OeGZyMBvD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107808,Heart On Ice,KaMillion,0.503,0.64,10.0,-8.376,1.0,0.33,0.0151,0.0,0.186,0.501,155.116,audio_features,7Dh1XuDqZR71x72HZJRF5X,spotify:track:7Dh1XuDqZR71x72HZJRF5X,https://api.spotify.com/v1/tracks/7Dh1XuDqZR71x72HZJRF5X,https://api.spotify.com/v1/audio-analysis/7Dh1XuDqZR71x72HZJRF5X,184607.0,3.0,spotify:track:7Dh1XuDqZR71x72HZJRF5X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107809,March 14,Drake,0.558,0.414,10.0,-7.355,0.0,0.358,0.405,0.0,0.36,0.318,127.094,audio_features,09lmraDvzBT3pUQ2rUtJzK,spotify:track:09lmraDvzBT3pUQ2rUtJzK,https://api.spotify.com/v1/tracks/09lmraDvzBT3pUQ2rUtJzK,https://api.spotify.com/v1/audio-analysis/09lmraDvzBT3pUQ2rUtJzK,309560.0,4.0,spotify:track:44Du2IM1bGY7dicmLfXbUs,1.0,1.0,57.0,0.0,1.0,57.0,57.0,0.0,1.0,57.0,57.0,0.0,1.0,57.0
107810,"March 14, 2012",awfultune,0.399,0.108,2.0,-25.444,1.0,0.037,0.821,0.0046,0.158,0.0376,138.81,audio_features,6qnrMBnwGBpyNbpOR9qgKy,spotify:track:6qnrMBnwGBpyNbpOR9qgKy,https://api.spotify.com/v1/tracks/6qnrMBnwGBpyNbpOR9qgKy,https://api.spotify.com/v1/audio-analysis/6qnrMBnwGBpyNbpOR9qgKy,248754.0,4.0,spotify:track:6qnrMBnwGBpyNbpOR9qgKy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107811,"Children's Album, Op. 39, TH 141: 5. Toy Soldiers' March",Pyotr Ilyich Tchaikovsky,0.661,0.019,2.0,-30.372,1.0,0.0449,0.993,0.964,0.102,0.591,120.234,audio_features,6FsDQb2L4z2GmSMbYTsLqJ,spotify:track:6FsDQb2L4z2GmSMbYTsLqJ,https://api.spotify.com/v1/tracks/6FsDQb2L4z2GmSMbYTsLqJ,https://api.spotify.com/v1/audio-analysis/6FsDQb2L4z2GmSMbYTsLqJ,51173.0,4.0,spotify:track:6FsDQb2L4z2GmSMbYTsLqJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107812,"Drink In My Hand - Live At Rogers Arena, Vancouver, BC / March 14, 2017",Eric Church,0.581,0.988,0.0,-5.267,1.0,0.0671,0.014,0.000284,0.96,0.377,114.116,audio_features,43ObIJmwaqTxz4j5qhFCl0,spotify:track:43ObIJmwaqTxz4j5qhFCl0,https://api.spotify.com/v1/tracks/43ObIJmwaqTxz4j5qhFCl0,https://api.spotify.com/v1/audio-analysis/43ObIJmwaqTxz4j5qhFCl0,193936.0,4.0,spotify:track:43ObIJmwaqTxz4j5qhFCl0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107813,"The Nutcracker, Op.71, TH.14 / Act 1: No. 2 March",Pyotr Ilyich Tchaikovsky,0.502,0.144,4.0,-20.444,0.0,0.0342,0.974,0.944,0.112,0.503,75.058,audio_features,57agbEo5f1gbqFkLUDTFs2,spotify:track:57agbEo5f1gbqFkLUDTFs2,https://api.spotify.com/v1/tracks/57agbEo5f1gbqFkLUDTFs2,https://api.spotify.com/v1/audio-analysis/57agbEo5f1gbqFkLUDTFs2,94880.0,4.0,spotify:track:6FsDQb2L4z2GmSMbYTsLqJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107814,Jealous,Eyedress,0.474,0.91,9.0,-10.431,0.0,0.0462,0.00498,0.859,0.476,0.745,93.01,audio_features,5KbTBSGUvgDg75gIVhUaAW,spotify:track:5KbTBSGUvgDg75gIVhUaAW,https://api.spotify.com/v1/tracks/5KbTBSGUvgDg75gIVhUaAW,https://api.spotify.com/v1/audio-analysis/5KbTBSGUvgDg75gIVhUaAW,122339.0,4.0,spotify:track:5KbTBSGUvgDg75gIVhUaAW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107815,Jealous,Labrinth,0.439,0.153,1.0,-8.95,1.0,0.0479,0.874,0.0,0.107,0.104,116.76,audio_features,4G92yYrUs0cvY7G41YRI0z,spotify:track:4G92yYrUs0cvY7G41YRI0z,https://api.spotify.com/v1/tracks/4G92yYrUs0cvY7G41YRI0z,https://api.spotify.com/v1/audio-analysis/4G92yYrUs0cvY7G41YRI0z,287693.0,3.0,spotify:track:4G92yYrUs0cvY7G41YRI0z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107816,Jealous,Nick Jonas,0.7,0.701,11.0,-3.834,0.0,0.161,0.013,0.0,0.461,0.38,93.012,audio_features,2RqtfcLB7iOZj0zYB8Auhu,spotify:track:2RqtfcLB7iOZj0zYB8Auhu,https://api.spotify.com/v1/tracks/2RqtfcLB7iOZj0zYB8Auhu,https://api.spotify.com/v1/audio-analysis/2RqtfcLB7iOZj0zYB8Auhu,223107.0,4.0,spotify:track:2RqtfcLB7iOZj0zYB8Auhu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107817,Jealous - Remix,Nick Jonas,0.684,0.71,11.0,-3.614,0.0,0.0779,0.0132,0.0,0.444,0.451,93.007,audio_features,5NQJnRpJHRaupdegphntQT,spotify:track:5NQJnRpJHRaupdegphntQT,https://api.spotify.com/v1/tracks/5NQJnRpJHRaupdegphntQT,https://api.spotify.com/v1/audio-analysis/5NQJnRpJHRaupdegphntQT,222187.0,4.0,spotify:track:2RqtfcLB7iOZj0zYB8Auhu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107818,Make No Sense,YoungBoy Never Broke Again,0.876,0.733,10.0,-4.478,0.0,0.333,0.0208,0.0,0.0999,0.962,154.904,audio_features,6klLvorLoo1sxvZcjJIY8I,spotify:track:6klLvorLoo1sxvZcjJIY8I,https://api.spotify.com/v1/tracks/6klLvorLoo1sxvZcjJIY8I,https://api.spotify.com/v1/audio-analysis/6klLvorLoo1sxvZcjJIY8I,148630.0,4.0,spotify:track:6klLvorLoo1sxvZcjJIY8I,1.0,1.0,57.0,0.0,1.0,57.0,57.0,0.0,1.0,57.0,57.0,0.0,1.0,57.0
115818,Make No Sense (feat. Duke),Gunna,0.83,0.34,6.0,-14.897,0.0,0.488,0.581,0.0,0.0685,0.35,74.993,audio_features,3XVwFu7roW4PfdHARcG2hJ,spotify:track:3XVwFu7roW4PfdHARcG2hJ,https://api.spotify.com/v1/tracks/3XVwFu7roW4PfdHARcG2hJ,https://api.spotify.com/v1/audio-analysis/3XVwFu7roW4PfdHARcG2hJ,176065.0,4.0,spotify:track:3XVwFu7roW4PfdHARcG2hJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115819,Finesse - Remix; feat. Cardi B,Bruno Mars,0.704,0.859,5.0,-4.877,0.0,0.0996,0.0185,0.0,0.0215,0.926,105.115,audio_features,3Vo4wInECJQuz9BIBMOu8i,spotify:track:3Vo4wInECJQuz9BIBMOu8i,https://api.spotify.com/v1/tracks/3Vo4wInECJQuz9BIBMOu8i,https://api.spotify.com/v1/audio-analysis/3Vo4wInECJQuz9BIBMOu8i,217289.0,4.0,spotify:track:161DnLWsx1i3u1JT05lzqU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115820,Make No Sense,Jay Gudda,0.896,0.674,11.0,-5.969,1.0,0.0557,0.0638,0.0,0.0768,0.804,119.999,audio_features,26hXzqUjOGVgcNQyYaAMes,spotify:track:26hXzqUjOGVgcNQyYaAMes,https://api.spotify.com/v1/tracks/26hXzqUjOGVgcNQyYaAMes,https://api.spotify.com/v1/audio-analysis/26hXzqUjOGVgcNQyYaAMes,148062.0,4.0,spotify:track:26hXzqUjOGVgcNQyYaAMes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115821,One Step Closer,Linkin Park,0.492,0.969,9.0,-4.419,1.0,0.0491,0.0014,1.32e-06,0.0787,0.538,95.136,audio_features,3K4HG9evC7dg3N0R9cYqk4,spotify:track:3K4HG9evC7dg3N0R9cYqk4,https://api.spotify.com/v1/tracks/3K4HG9evC7dg3N0R9cYqk4,https://api.spotify.com/v1/audio-analysis/3K4HG9evC7dg3N0R9cYqk4,157333.0,4.0,spotify:track:3K4HG9evC7dg3N0R9cYqk4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115822,Money Bag,Cardi B,0.947,0.788,10.0,-6.138,0.0,0.124,0.107,0.000691,0.108,0.454,129.977,audio_features,1vBeIXlzbAieGoDqInav5j,spotify:track:1vBeIXlzbAieGoDqInav5j,https://api.spotify.com/v1/tracks/1vBeIXlzbAieGoDqInav5j,https://api.spotify.com/v1/audio-analysis/1vBeIXlzbAieGoDqInav5j,229005.0,4.0,spotify:track:1vBeIXlzbAieGoDqInav5j,1.0,1.0,58.0,0.0,1.0,58.0,58.0,0.0,1.0,58.0,58.0,0.0,1.0,58.0
115830,Run It Up (feat. Offset & Moneybagg Yo),Lil Tjay,0.88,0.575,6.0,-6.091,1.0,0.163,0.415,0.0,0.109,0.671,120.031,audio_features,1dg3qy5DjoJodawfOCgrTP,spotify:track:1dg3qy5DjoJodawfOCgrTP,https://api.spotify.com/v1/tracks/1dg3qy5DjoJodawfOCgrTP,https://api.spotify.com/v1/audio-analysis/1dg3qy5DjoJodawfOCgrTP,232048.0,4.0,spotify:track:1dg3qy5DjoJodawfOCgrTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115831,Money Bag,Rocket Rebellion,0.783,0.645,11.0,-21.472,0.0,0.0897,0.00789,0.564,0.0655,0.694,125.56,audio_features,07j848KoOx2fkoUxISgWs3,spotify:track:07j848KoOx2fkoUxISgWs3,https://api.spotify.com/v1/tracks/07j848KoOx2fkoUxISgWs3,https://api.spotify.com/v1/audio-analysis/07j848KoOx2fkoUxISgWs3,124000.0,4.0,spotify:track:07j848KoOx2fkoUxISgWs3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115832,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,0.816,0.582,8.0,-4.141,1.0,0.341,0.0794,5.84e-06,0.0916,0.542,160.004,audio_features,2FvD20Z8aoWIePi7PoN8sG,spotify:track:2FvD20Z8aoWIePi7PoN8sG,https://api.spotify.com/v1/tracks/2FvD20Z8aoWIePi7PoN8sG,https://api.spotify.com/v1/audio-analysis/2FvD20Z8aoWIePi7PoN8sG,136366.0,4.0,spotify:track:2FvD20Z8aoWIePi7PoN8sG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115833,Money Bag$,Le$Laflame,0.779,0.551,0.0,-6.949,1.0,0.247,0.0994,0.0,0.113,0.25,147.091,audio_features,4BK79EJV4fDMevLQjMQgHB,spotify:track:4BK79EJV4fDMevLQjMQgHB,https://api.spotify.com/v1/tracks/4BK79EJV4fDMevLQjMQgHB,https://api.spotify.com/v1/audio-analysis/4BK79EJV4fDMevLQjMQgHB,157205.0,4.0,spotify:track:4BK79EJV4fDMevLQjMQgHB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115834,Majesty,Apashe,0.559,0.805,10.0,-3.54,0.0,0.0703,0.0351,0.00125,0.122,0.286,80.087,audio_features,08E0TIudwefGjA27W4zrnf,spotify:track:08E0TIudwefGjA27W4zrnf,https://api.spotify.com/v1/tracks/08E0TIudwefGjA27W4zrnf,https://api.spotify.com/v1/audio-analysis/08E0TIudwefGjA27W4zrnf,267750.0,4.0,spotify:track:08E0TIudwefGjA27W4zrnf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115835,Majesty (with Labrinth & feat. Eminem),Nicki Minaj,0.81,0.73,11.0,-5.209,0.0,0.223,0.314,0.0,0.105,0.568,157.004,audio_features,38TgLPNHsPzgqri5G4SPun,spotify:track:38TgLPNHsPzgqri5G4SPun,https://api.spotify.com/v1/tracks/38TgLPNHsPzgqri5G4SPun,https://api.spotify.com/v1/audio-analysis/38TgLPNHsPzgqri5G4SPun,295653.0,4.0,spotify:track:38TgLPNHsPzgqri5G4SPun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115836,Majesty,Traditional,0.575,0.419,7.0,-13.72,1.0,0.0271,0.478,0.928,0.0929,0.7,91.999,audio_features,3VKGpQ0QmoZLaPfTf24Lzt,spotify:track:3VKGpQ0QmoZLaPfTf24Lzt,https://api.spotify.com/v1/tracks/3VKGpQ0QmoZLaPfTf24Lzt,https://api.spotify.com/v1/audio-analysis/3VKGpQ0QmoZLaPfTf24Lzt,151327.0,4.0,spotify:track:3VKGpQ0QmoZLaPfTf24Lzt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115837,Run it up,Ya Majesty,0.637,0.85,11.0,-8.681,1.0,0.382,0.0567,0.0,0.137,0.221,118.588,audio_features,0hdGFxyKZeKa2rJyis5qHq,spotify:track:0hdGFxyKZeKa2rJyis5qHq,https://api.spotify.com/v1/tracks/0hdGFxyKZeKa2rJyis5qHq,https://api.spotify.com/v1/audio-analysis/0hdGFxyKZeKa2rJyis5qHq,91056.0,4.0,spotify:track:0hdGFxyKZeKa2rJyis5qHq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115838,Majesty,Ghost,0.515,0.843,7.0,-4.654,1.0,0.0359,0.000652,0.00277,0.0904,0.541,94.997,audio_features,30ZhfyAmOmF6GN2i5fpVen,spotify:track:30ZhfyAmOmF6GN2i5fpVen,https://api.spotify.com/v1/tracks/30ZhfyAmOmF6GN2i5fpVen,https://api.spotify.com/v1/audio-analysis/30ZhfyAmOmF6GN2i5fpVen,324373.0,4.0,spotify:track:30ZhfyAmOmF6GN2i5fpVen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115839,Mama Cry,YNW Melly,0.543,0.492,7.0,-7.432,1.0,0.156,0.0739,0.0,0.11,0.107,220.099,audio_features,2fSW54bA6x2iWePU7rpCiP,spotify:track:2fSW54bA6x2iWePU7rpCiP,https://api.spotify.com/v1/tracks/2fSW54bA6x2iWePU7rpCiP,https://api.spotify.com/v1/audio-analysis/2fSW54bA6x2iWePU7rpCiP,231298.0,4.0,spotify:track:2fSW54bA6x2iWePU7rpCiP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115840,Si Veo a Tu Mamá,Bad Bunny,0.9,0.603,2.0,-5.313,1.0,0.0646,0.402,4.81e-06,0.134,0.824,129.928,audio_features,41wtwzCZkXwpnakmwJ239F,spotify:track:41wtwzCZkXwpnakmwJ239F,https://api.spotify.com/v1/tracks/41wtwzCZkXwpnakmwJ239F,https://api.spotify.com/v1/audio-analysis/41wtwzCZkXwpnakmwJ239F,170972.0,4.0,spotify:track:41wtwzCZkXwpnakmwJ239F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115841,Mama's Broken Heart,Miranda Lambert,0.768,0.809,4.0,-4.204,0.0,0.0616,0.278,0.0,0.139,0.748,111.989,audio_features,2mXsZsJBThTaJXbNcg5QD4,spotify:track:2mXsZsJBThTaJXbNcg5QD4,https://api.spotify.com/v1/tracks/2mXsZsJBThTaJXbNcg5QD4,https://api.spotify.com/v1/audio-analysis/2mXsZsJBThTaJXbNcg5QD4,177773.0,4.0,spotify:track:2mXsZsJBThTaJXbNcg5QD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115842,Mama,My Chemical Romance,0.236,0.799,4.0,-5.167,0.0,0.0939,0.0136,0.0,0.0948,0.303,208.951,audio_features,0Zh3tKIphLOvQux4dA6PFZ,spotify:track:0Zh3tKIphLOvQux4dA6PFZ,https://api.spotify.com/v1/tracks/0Zh3tKIphLOvQux4dA6PFZ,https://api.spotify.com/v1/audio-analysis/0Zh3tKIphLOvQux4dA6PFZ,279027.0,4.0,spotify:track:0Zh3tKIphLOvQux4dA6PFZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115843,"Mama, I'm Coming Home",Ozzy Osbourne,0.282,0.656,8.0,-6.557,1.0,0.0302,0.0105,0.0,0.0892,0.242,139.352,audio_features,0S3gpZzlT9Hb7CCSV2owX7,spotify:track:0S3gpZzlT9Hb7CCSV2owX7,https://api.spotify.com/v1/tracks/0S3gpZzlT9Hb7CCSV2owX7,https://api.spotify.com/v1/audio-analysis/0S3gpZzlT9Hb7CCSV2owX7,251867.0,4.0,spotify:track:0S3gpZzlT9Hb7CCSV2owX7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115844,MoshPit (feat. Juice WRLD),Kodak Black,0.769,0.627,7.0,-4.064,1.0,0.262,0.394,0.0,0.106,0.49,157.938,audio_features,4KX8vXbouybtUptEyYxtIk,spotify:track:4KX8vXbouybtUptEyYxtIk,https://api.spotify.com/v1/tracks/4KX8vXbouybtUptEyYxtIk,https://api.spotify.com/v1/audio-analysis/4KX8vXbouybtUptEyYxtIk,164038.0,4.0,spotify:track:7HdNB8nvJOBwHa8hIkzvxp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115845,MOSHPIT,Baby Keem,0.764,0.649,1.0,-7.517,1.0,0.318,0.0196,0.0,0.131,0.335,135.036,audio_features,6XrRiRgDivf3Kv4CKuQh9o,spotify:track:6XrRiRgDivf3Kv4CKuQh9o,https://api.spotify.com/v1/tracks/6XrRiRgDivf3Kv4CKuQh9o,https://api.spotify.com/v1/audio-analysis/6XrRiRgDivf3Kv4CKuQh9o,176353.0,4.0,spotify:track:6XrRiRgDivf3Kv4CKuQh9o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115846,Moshpit,Attila,0.606,0.972,8.0,-4.08,1.0,0.141,0.000209,0.00547,0.35,0.534,145.001,audio_features,0jR37KCOxkfe015lp9lGga,spotify:track:0jR37KCOxkfe015lp9lGga,https://api.spotify.com/v1/tracks/0jR37KCOxkfe015lp9lGga,https://api.spotify.com/v1/audio-analysis/0jR37KCOxkfe015lp9lGga,210307.0,4.0,spotify:track:0jR37KCOxkfe015lp9lGga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115847,Think About It,Verzache,0.935,0.56,0.0,-8.249,0.0,0.208,0.375,0.0566,0.0819,0.66,95.028,audio_features,47iwiNOjkzDG4I0dLRcHYr,spotify:track:47iwiNOjkzDG4I0dLRcHYr,https://api.spotify.com/v1/tracks/47iwiNOjkzDG4I0dLRcHYr,https://api.spotify.com/v1/audio-analysis/47iwiNOjkzDG4I0dLRcHYr,142335.0,4.0,spotify:track:47iwiNOjkzDG4I0dLRcHYr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115848,MOSHPIT,Lil Barnacle,0.64,0.39,8.0,-14.726,0.0,0.538,0.506,0.0,0.132,0.414,104.483,audio_features,1hnfvKQpgQW9ltaLHse0yu,spotify:track:1hnfvKQpgQW9ltaLHse0yu,https://api.spotify.com/v1/tracks/1hnfvKQpgQW9ltaLHse0yu,https://api.spotify.com/v1/audio-analysis/1hnfvKQpgQW9ltaLHse0yu,188056.0,4.0,spotify:track:1hnfvKQpgQW9ltaLHse0yu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115849,Hot Shower,Chance the Rapper,0.899,0.509,9.0,-8.04,1.0,0.387,0.00157,0.0,0.0573,0.599,150.001,audio_features,00ko9WaS4jOX1kEk3gvHjf,spotify:track:00ko9WaS4jOX1kEk3gvHjf,https://api.spotify.com/v1/tracks/00ko9WaS4jOX1kEk3gvHjf,https://api.spotify.com/v1/audio-analysis/00ko9WaS4jOX1kEk3gvHjf,225924.0,4.0,spotify:track:00ko9WaS4jOX1kEk3gvHjf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
